0 [1.00e+00, 1.00e+00]
4160600 [9.25e-01, 9.32e+00]
4160800 [9.23e-01, 9.28e+00]
4161000 [9.22e-01, 9.28e+00]
4161200 [9.22e-01, 9.28e+00]
4161400 [9.22e-01, 9.29e+00]
4161600 [9.22e-01, 9.30e+00]
4161800 [9.22e-01, 9.30e+00]
4162000 [9.22e-01, 9.30e+00]
4162200 [9.21e-01, 9.31e+00]
4162400 [9.21e-01, 9.31e+00]
4162600 [9.21e-01, 9.32e+00]
4162800 [9.21e-01, 9.32e+00]
4163000 [9.21e-01, 9.32e+00]
4163200 [9.21e-01, 9.33e+00]
4163400 [9.21e-01, 9.33e+00]
4163600 [9.20e-01, 9.34e+00]
4163800 [9.20e-01, 9.34e+00]
4164000 [9.20e-01, 9.34e+00]
4164200 [9.20e-01, 9.35e+00]
4164400 [9.20e-01, 9.35e+00]
4164600 [9.20e-01, 9.36e+00]
4164800 [9.20e-01, 9.36e+00]
4165000 [9.20e-01, 9.37e+00]
4165200 [9.20e-01, 9.31e+00]
4165400 [9.20e-01, 9.32e+00]
4165600 [9.20e-01, 9.32e+00]
4165800 [9.20e-01, 9.33e+00]
4166000 [9.20e-01, 9.33e+00]
4166200 [9.19e-01, 9.34e+00]
4166400 [9.19e-01, 9.35e+00]
4166600 [9.19e-01, 9.34e+00]
4166800 [9.19e-01, 9.35e+00]
4167000 [9.19e-01, 9.36e+00]
4167200 [9.19e-01, 9.36e+00]
4167400 [9.18e-01, 9.37e+00]
4167600 [9.18e-01, 9.38e+00]
4167800 [9.18e-01, 9.38e+00]
4168000 [9.18e-01, 9.38e+00]
4168200 [9.18e-01, 9.39e+00]
4168400 [9.18e-01, 9.39e+00]
4168600 [9.18e-01, 9.40e+00]
4168800 [9.18e-01, 9.41e+00]
4169000 [9.18e-01, 9.42e+00]
4169200 [9.17e-01, 9.42e+00]
4169400 [9.25e-01, 9.32e+00]
4169600 [9.25e-01, 9.31e+00]
4169800 [9.24e-01, 9.31e+00]
4170000 [9.24e-01, 9.31e+00]
4170200 [9.23e-01, 9.31e+00]
4170400 [9.23e-01, 9.32e+00]
4170600 [9.22e-01, 9.32e+00]
4170800 [9.22e-01, 9.32e+00]
4171000 [9.21e-01, 9.32e+00]
4171200 [9.21e-01, 9.32e+00]
4171400 [9.21e-01, 9.33e+00]
4171600 [9.21e-01, 9.33e+00]
4171800 [9.21e-01, 9.33e+00]
4172000 [9.20e-01, 9.33e+00]
4172200 [9.20e-01, 9.34e+00]
4172400 [9.20e-01, 9.34e+00]
4172600 [9.20e-01, 9.34e+00]
4172800 [9.20e-01, 9.34e+00]
4173000 [9.20e-01, 9.34e+00]
4173200 [9.20e-01, 9.35e+00]
4173400 [9.20e-01, 9.35e+00]
4173600 [9.20e-01, 9.35e+00]
4173800 [9.20e-01, 9.35e+00]
4174000 [9.20e-01, 9.36e+00]
4174200 [9.20e-01, 9.36e+00]
4174400 [9.19e-01, 9.36e+00]
4174600 [9.19e-01, 9.36e+00]
4174800 [9.20e-01, 9.35e+00]
4175000 [9.20e-01, 9.36e+00]
4175200 [9.20e-01, 9.36e+00]
4175400 [9.20e-01, 9.37e+00]
4175600 [9.19e-01, 9.37e+00]
4175800 [9.19e-01, 9.38e+00]
4176000 [9.19e-01, 9.38e+00]
4176200 [9.22e-01, 9.31e+00]
4176400 [9.22e-01, 9.31e+00]
4176600 [9.22e-01, 9.31e+00]
4176800 [9.22e-01, 9.31e+00]
4177000 [9.21e-01, 9.31e+00]
4177200 [9.21e-01, 9.31e+00]
4177400 [9.21e-01, 9.32e+00]
4177600 [9.21e-01, 9.32e+00]
4177800 [9.20e-01, 9.33e+00]
4178000 [9.20e-01, 9.33e+00]
4178200 [9.20e-01, 9.33e+00]
4178400 [9.20e-01, 9.34e+00]
4178600 [9.19e-01, 9.34e+00]
4178800 [9.19e-01, 9.34e+00]
4179000 [9.19e-01, 9.35e+00]
4179200 [9.19e-01, 9.35e+00]
4179400 [9.18e-01, 9.36e+00]
4179600 [9.20e-01, 9.32e+00]
4179800 [9.20e-01, 9.32e+00]
4180000 [9.20e-01, 9.33e+00]
4180200 [9.19e-01, 9.33e+00]
4180400 [9.19e-01, 9.34e+00]
4180600 [9.19e-01, 9.34e+00]
4180800 [9.19e-01, 9.35e+00]
4181000 [9.19e-01, 9.36e+00]
4181200 [9.19e-01, 9.36e+00]
4181400 [9.19e-01, 9.36e+00]
4181600 [9.18e-01, 9.37e+00]
4181800 [9.18e-01, 9.37e+00]
4182000 [9.18e-01, 9.38e+00]
4182200 [9.18e-01, 9.38e+00]
4182400 [9.18e-01, 9.39e+00]
4182600 [9.18e-01, 9.39e+00]
4182800 [9.18e-01, 9.40e+00]
4183000 [9.18e-01, 9.41e+00]
4183200 [9.17e-01, 9.41e+00]
4183400 [9.17e-01, 9.42e+00]
4183600 [9.20e-01, 9.38e+00]
4183800 [9.20e-01, 9.36e+00]
4184000 [9.20e-01, 9.37e+00]
4184200 [9.19e-01, 9.37e+00]
4184400 [9.19e-01, 9.38e+00]
4184600 [9.19e-01, 9.38e+00]
4184800 [9.19e-01, 9.39e+00]
4185000 [9.19e-01, 9.39e+00]
4185200 [9.19e-01, 9.40e+00]
4185400 [9.18e-01, 9.40e+00]
4185600 [9.18e-01, 9.41e+00]
4185800 [9.18e-01, 9.41e+00]
4186000 [9.18e-01, 9.42e+00]
4186200 [9.18e-01, 9.42e+00]
4186400 [9.17e-01, 9.43e+00]
4186600 [9.17e-01, 9.44e+00]
4186800 [9.17e-01, 9.44e+00]
4187000 [9.17e-01, 9.45e+00]
4187200 [9.17e-01, 9.46e+00]
4187400 [9.17e-01, 9.46e+00]
4187600 [9.17e-01, 9.46e+00]
4187800 [9.17e-01, 9.47e+00]
4188000 [9.17e-01, 9.48e+00]
4188200 [9.16e-01, 9.49e+00]
4188400 [9.18e-01, 9.42e+00]
4188600 [9.18e-01, 9.43e+00]
4188800 [9.18e-01, 9.43e+00]
4189000 [9.18e-01, 9.44e+00]
4189200 [9.17e-01, 9.44e+00]
4189400 [9.17e-01, 9.45e+00]
4189600 [9.17e-01, 9.46e+00]
4189800 [9.17e-01, 9.47e+00]
4190000 [9.17e-01, 9.47e+00]
4190200 [9.16e-01, 9.48e+00]
4190400 [9.16e-01, 9.49e+00]
4190600 [9.16e-01, 9.50e+00]
4190800 [9.16e-01, 9.51e+00]
4191000 [9.16e-01, 9.51e+00]
4191200 [9.16e-01, 9.52e+00]
4191400 [9.16e-01, 9.53e+00]
4191600 [9.15e-01, 9.48e+00]
4191800 [9.17e-01, 9.42e+00]
4192000 [9.18e-01, 9.41e+00]
4192200 [9.18e-01, 9.39e+00]
4192400 [9.18e-01, 9.39e+00]
4192600 [9.18e-01, 9.39e+00]
4192800 [9.18e-01, 9.39e+00]
4193000 [9.18e-01, 9.39e+00]
4193200 [9.18e-01, 9.39e+00]
4193400 [9.18e-01, 9.39e+00]
4193600 [9.18e-01, 9.39e+00]
4193800 [9.18e-01, 9.39e+00]
4194000 [9.18e-01, 9.39e+00]
4194200 [9.18e-01, 9.40e+00]
4194400 [9.18e-01, 9.40e+00]
4194600 [9.18e-01, 9.40e+00]
4194800 [9.18e-01, 9.40e+00]
4195000 [9.18e-01, 9.40e+00]
4195200 [9.18e-01, 9.40e+00]
4195400 [9.18e-01, 9.40e+00]
4195600 [9.18e-01, 9.41e+00]
4195800 [9.18e-01, 9.40e+00]
4196000 [9.18e-01, 9.41e+00]
4196200 [9.18e-01, 9.40e+00]
4196400 [9.18e-01, 9.41e+00]
4196600 [9.18e-01, 9.41e+00]
4196800 [9.18e-01, 9.41e+00]
4197000 [9.18e-01, 9.40e+00]
4197200 [9.18e-01, 9.40e+00]
4197400 [9.18e-01, 9.41e+00]
4197600 [9.18e-01, 9.41e+00]
4197800 [9.18e-01, 9.42e+00]
4198000 [9.18e-01, 9.41e+00]
4198200 [9.18e-01, 9.41e+00]
4198400 [9.18e-01, 9.42e+00]
4198600 [9.18e-01, 9.42e+00]
4198800 [9.18e-01, 9.43e+00]
4199000 [9.19e-01, 9.37e+00]
4199200 [9.21e-01, 9.32e+00]
4199400 [9.21e-01, 9.33e+00]
4199600 [9.20e-01, 9.33e+00]
4199800 [9.20e-01, 9.33e+00]
4200000 [9.20e-01, 9.33e+00]
4200200 [9.20e-01, 9.34e+00]
4200400 [9.20e-01, 9.34e+00]
4200600 [9.20e-01, 9.34e+00]
4200800 [9.19e-01, 9.35e+00]
4201000 [9.19e-01, 9.35e+00]
4201200 [9.19e-01, 9.36e+00]
4201400 [9.19e-01, 9.36e+00]
4201600 [9.19e-01, 9.36e+00]
4201800 [9.19e-01, 9.36e+00]
4202000 [9.19e-01, 9.37e+00]
4202200 [9.19e-01, 9.37e+00]
4202400 [9.19e-01, 9.38e+00]
4202600 [9.20e-01, 9.34e+00]
4202800 [9.21e-01, 9.30e+00]
4203000 [9.20e-01, 9.28e+00]
4203200 [9.19e-01, 9.28e+00]
4203400 [9.18e-01, 9.28e+00]
4203600 [9.18e-01, 9.28e+00]
4203800 [9.18e-01, 9.28e+00]
4204000 [9.18e-01, 9.29e+00]
4204200 [9.18e-01, 9.29e+00]
4204400 [9.18e-01, 9.29e+00]
4204600 [9.18e-01, 9.30e+00]
4204800 [9.18e-01, 9.30e+00]
4205000 [9.18e-01, 9.30e+00]
4205200 [9.18e-01, 9.31e+00]
4205400 [9.18e-01, 9.31e+00]
4205600 [9.18e-01, 9.31e+00]
4205800 [9.18e-01, 9.32e+00]
4206000 [9.18e-01, 9.32e+00]
4206200 [9.17e-01, 9.32e+00]
4206400 [9.17e-01, 9.33e+00]
4206600 [9.17e-01, 9.33e+00]
4206800 [9.17e-01, 9.33e+00]
4207000 [9.17e-01, 9.34e+00]
4207200 [9.17e-01, 9.34e+00]
4207400 [9.17e-01, 9.34e+00]
4207600 [9.17e-01, 9.35e+00]
4207800 [9.17e-01, 9.35e+00]
4208000 [9.17e-01, 9.36e+00]
4208200 [9.18e-01, 9.28e+00]
4208400 [9.20e-01, 9.26e+00]
4208600 [9.20e-01, 9.26e+00]
4208800 [9.20e-01, 9.25e+00]
4209000 [9.20e-01, 9.26e+00]
4209200 [9.20e-01, 9.26e+00]
4209400 [9.20e-01, 9.26e+00]
4209600 [9.20e-01, 9.26e+00]
4209800 [9.20e-01, 9.26e+00]
4210000 [9.20e-01, 9.26e+00]
4210200 [9.20e-01, 9.26e+00]
4210400 [9.20e-01, 9.27e+00]
4210600 [9.20e-01, 9.27e+00]
4210800 [9.20e-01, 9.27e+00]
4211000 [9.20e-01, 9.27e+00]
4211200 [9.20e-01, 9.27e+00]
4211400 [9.20e-01, 9.28e+00]
4211600 [9.20e-01, 9.28e+00]
4211800 [9.20e-01, 9.28e+00]
4212000 [9.20e-01, 9.28e+00]
4212200 [9.20e-01, 9.29e+00]
4212400 [9.20e-01, 9.29e+00]
4212600 [9.28e-01, 9.24e+00]
4212800 [9.25e-01, 9.21e+00]
4213000 [9.23e-01, 9.21e+00]
4213200 [9.23e-01, 9.21e+00]
4213400 [9.23e-01, 9.21e+00]
4213600 [9.23e-01, 9.22e+00]
4213800 [9.22e-01, 9.22e+00]
4214000 [9.22e-01, 9.22e+00]
4214200 [9.22e-01, 9.23e+00]
4214400 [9.22e-01, 9.23e+00]
4214600 [9.22e-01, 9.23e+00]
4214800 [9.22e-01, 9.23e+00]
4215000 [9.22e-01, 9.24e+00]
4215200 [9.22e-01, 9.24e+00]
4215400 [9.22e-01, 9.24e+00]
4215600 [9.24e-01, 9.21e+00]
4215800 [9.24e-01, 9.21e+00]
4216000 [9.23e-01, 9.21e+00]
4216200 [9.23e-01, 9.22e+00]
4216400 [9.23e-01, 9.22e+00]
4216600 [9.23e-01, 9.23e+00]
4216800 [9.22e-01, 9.23e+00]
4217000 [9.22e-01, 9.24e+00]
4217200 [9.22e-01, 9.24e+00]
4217400 [9.22e-01, 9.24e+00]
4217600 [9.22e-01, 9.25e+00]
4217800 [9.22e-01, 9.25e+00]
4218000 [9.22e-01, 9.25e+00]
4218200 [9.21e-01, 9.26e+00]
4218400 [9.21e-01, 9.26e+00]
4218600 [9.21e-01, 9.27e+00]
4218800 [9.21e-01, 9.27e+00]
4219000 [9.21e-01, 9.27e+00]
4219200 [9.21e-01, 9.28e+00]
4219400 [9.21e-01, 9.29e+00]
4219600 [9.19e-01, 9.22e+00]
4219800 [9.23e-01, 9.21e+00]
4220000 [9.24e-01, 9.21e+00]
4220200 [9.23e-01, 9.20e+00]
4220400 [9.23e-01, 9.20e+00]
4220600 [9.23e-01, 9.20e+00]
4220800 [9.23e-01, 9.20e+00]
4221000 [9.22e-01, 9.20e+00]
4221200 [9.22e-01, 9.21e+00]
4221400 [9.22e-01, 9.20e+00]
4221600 [9.22e-01, 9.21e+00]
4221800 [9.22e-01, 9.21e+00]
4222000 [9.21e-01, 9.21e+00]
4222200 [9.21e-01, 9.21e+00]
4222400 [9.21e-01, 9.21e+00]
4222600 [9.21e-01, 9.21e+00]
4222800 [9.21e-01, 9.21e+00]
4223000 [9.22e-01, 9.20e+00]
4223200 [9.22e-01, 9.20e+00]
4223400 [9.22e-01, 9.20e+00]
4223600 [9.21e-01, 9.20e+00]
4223800 [9.21e-01, 9.21e+00]
4224000 [9.21e-01, 9.21e+00]
4224200 [9.21e-01, 9.21e+00]
4224400 [9.21e-01, 9.21e+00]
4224600 [9.21e-01, 9.21e+00]
4224800 [9.21e-01, 9.21e+00]
4225000 [9.21e-01, 9.22e+00]
4225200 [9.21e-01, 9.21e+00]
4225400 [9.21e-01, 9.21e+00]
4225600 [9.20e-01, 9.22e+00]
4225800 [9.20e-01, 9.21e+00]
4226000 [9.21e-01, 9.21e+00]
4226200 [9.20e-01, 9.22e+00]
4226400 [9.20e-01, 9.22e+00]
4226600 [9.20e-01, 9.21e+00]
4226800 [9.20e-01, 9.22e+00]
4227000 [9.20e-01, 9.22e+00]
4227200 [9.20e-01, 9.22e+00]
4227400 [9.20e-01, 9.23e+00]
4227600 [9.20e-01, 9.21e+00]
4227800 [9.21e-01, 9.19e+00]
4228000 [9.22e-01, 9.19e+00]
4228200 [9.21e-01, 9.19e+00]
4228400 [9.21e-01, 9.20e+00]
4228600 [9.21e-01, 9.20e+00]
4228800 [9.21e-01, 9.20e+00]
4229000 [9.21e-01, 9.21e+00]
4229200 [9.21e-01, 9.21e+00]
4229400 [9.20e-01, 9.21e+00]
4229600 [9.20e-01, 9.22e+00]
4229800 [9.20e-01, 9.22e+00]
4230000 [9.20e-01, 9.22e+00]
4230200 [9.20e-01, 9.22e+00]
4230400 [9.20e-01, 9.23e+00]
4230600 [9.20e-01, 9.23e+00]
4230800 [9.20e-01, 9.24e+00]
4231000 [9.20e-01, 9.22e+00]
4231200 [9.20e-01, 9.22e+00]
4231400 [9.20e-01, 9.23e+00]
4231600 [9.20e-01, 9.23e+00]
4231800 [9.20e-01, 9.23e+00]
4232000 [9.19e-01, 9.24e+00]
4232200 [9.19e-01, 9.23e+00]
4232400 [9.19e-01, 9.24e+00]
4232600 [9.19e-01, 9.24e+00]
4232800 [9.19e-01, 9.25e+00]
4233000 [9.19e-01, 9.25e+00]
4233200 [9.19e-01, 9.25e+00]
4233400 [9.19e-01, 9.25e+00]
4233600 [9.19e-01, 9.25e+00]
4233800 [9.19e-01, 9.26e+00]
4234000 [9.19e-01, 9.26e+00]
4234200 [9.19e-01, 9.27e+00]
4234400 [9.18e-01, 9.27e+00]
4234600 [9.19e-01, 9.27e+00]
4234800 [9.19e-01, 9.28e+00]
4235000 [9.18e-01, 9.28e+00]
4235200 [9.18e-01, 9.29e+00]
4235400 [9.18e-01, 9.29e+00]
4235600 [9.18e-01, 9.29e+00]
4235800 [9.18e-01, 9.30e+00]
4236000 [9.18e-01, 9.30e+00]
4236200 [9.18e-01, 9.31e+00]
4236400 [9.18e-01, 9.31e+00]
4236600 [9.18e-01, 9.31e+00]
4236800 [9.18e-01, 9.32e+00]
4237000 [9.18e-01, 9.32e+00]
4237200 [9.18e-01, 9.33e+00]
4237400 [9.17e-01, 9.33e+00]
4237600 [9.17e-01, 9.34e+00]
4237800 [9.18e-01, 9.34e+00]
4238000 [9.17e-01, 9.34e+00]
4238200 [9.17e-01, 9.35e+00]
4238400 [9.17e-01, 9.36e+00]
4238600 [9.15e-01, 9.28e+00]
4238800 [9.22e-01, 9.23e+00]
4239000 [9.21e-01, 9.23e+00]
4239200 [9.21e-01, 9.23e+00]
4239400 [9.21e-01, 9.23e+00]
4239600 [9.21e-01, 9.24e+00]
4239800 [9.20e-01, 9.24e+00]
4240000 [9.20e-01, 9.24e+00]
4240200 [9.20e-01, 9.25e+00]
4240400 [9.20e-01, 9.25e+00]
4240600 [9.20e-01, 9.25e+00]
4240800 [9.21e-01, 9.26e+00]
4241000 [9.20e-01, 9.26e+00]
4241200 [9.21e-01, 9.26e+00]
4241400 [9.20e-01, 9.27e+00]
4241600 [9.21e-01, 9.26e+00]
4241800 [9.21e-01, 9.27e+00]
4242000 [9.21e-01, 9.28e+00]
4242200 [9.20e-01, 9.28e+00]
4242400 [9.20e-01, 9.29e+00]
4242600 [9.19e-01, 9.20e+00]
4242800 [9.21e-01, 9.18e+00]
4243000 [9.22e-01, 9.18e+00]
4243200 [9.22e-01, 9.17e+00]
4243400 [9.23e-01, 9.17e+00]
4243600 [9.23e-01, 9.17e+00]
4243800 [9.23e-01, 9.17e+00]
4244000 [9.23e-01, 9.17e+00]
4244200 [9.23e-01, 9.17e+00]
4244400 [9.23e-01, 9.17e+00]
4244600 [9.22e-01, 9.17e+00]
4244800 [9.22e-01, 9.17e+00]
4245000 [9.22e-01, 9.17e+00]
4245200 [9.22e-01, 9.18e+00]
4245400 [9.22e-01, 9.18e+00]
4245600 [9.22e-01, 9.18e+00]
4245800 [9.22e-01, 9.18e+00]
4246000 [9.22e-01, 9.19e+00]
4246200 [9.22e-01, 9.19e+00]
4246400 [9.22e-01, 9.17e+00]
4246600 [9.22e-01, 9.17e+00]
4246800 [9.22e-01, 9.17e+00]
4247000 [9.22e-01, 9.18e+00]
4247200 [9.22e-01, 9.18e+00]
4247400 [9.21e-01, 9.19e+00]
4247600 [9.21e-01, 9.19e+00]
4247800 [9.21e-01, 9.19e+00]
4248000 [9.21e-01, 9.20e+00]
4248200 [9.21e-01, 9.19e+00]
4248400 [9.21e-01, 9.20e+00]
4248600 [9.22e-01, 9.18e+00]
4248800 [9.21e-01, 9.18e+00]
4249000 [9.21e-01, 9.19e+00]
4249200 [9.21e-01, 9.19e+00]
4249400 [9.21e-01, 9.20e+00]
4249600 [9.20e-01, 9.20e+00]
4249800 [9.20e-01, 9.21e+00]
4250000 [9.20e-01, 9.20e+00]
4250200 [9.20e-01, 9.20e+00]
4250400 [9.20e-01, 9.21e+00]
4250600 [9.20e-01, 9.21e+00]
4250800 [9.20e-01, 9.22e+00]
4251000 [9.21e-01, 9.19e+00]
4251200 [9.20e-01, 9.19e+00]
4251400 [9.20e-01, 9.19e+00]
4251600 [9.20e-01, 9.20e+00]
4251800 [9.20e-01, 9.20e+00]
4252000 [9.20e-01, 9.21e+00]
4252200 [9.20e-01, 9.21e+00]
4252400 [9.20e-01, 9.22e+00]
4252600 [9.19e-01, 9.22e+00]
4252800 [9.19e-01, 9.23e+00]
4253000 [9.19e-01, 9.23e+00]
4253200 [9.19e-01, 9.24e+00]
4253400 [9.19e-01, 9.23e+00]
4253600 [9.19e-01, 9.24e+00]
4253800 [9.19e-01, 9.24e+00]
4254000 [9.19e-01, 9.25e+00]
4254200 [9.19e-01, 9.23e+00]
4254400 [9.19e-01, 9.24e+00]
4254600 [9.19e-01, 9.25e+00]
4254800 [9.19e-01, 9.25e+00]
4255000 [9.19e-01, 9.26e+00]
4255200 [9.19e-01, 9.27e+00]
4255400 [9.18e-01, 9.27e+00]
4255600 [9.19e-01, 9.26e+00]
4255800 [9.19e-01, 9.27e+00]
4256000 [9.18e-01, 9.27e+00]
4256200 [9.18e-01, 9.28e+00]
4256400 [9.18e-01, 9.29e+00]
4256600 [9.18e-01, 9.27e+00]
4256800 [9.18e-01, 9.28e+00]
4257000 [9.18e-01, 9.29e+00]
4257200 [9.18e-01, 9.29e+00]
4257400 [9.18e-01, 9.30e+00]
4257600 [9.18e-01, 9.31e+00]
4257800 [9.18e-01, 9.31e+00]
4258000 [9.17e-01, 9.32e+00]
4258200 [9.21e-01, 9.23e+00]
4258400 [9.20e-01, 9.21e+00]
4258600 [9.20e-01, 9.21e+00]
4258800 [9.19e-01, 9.22e+00]
4259000 [9.19e-01, 9.22e+00]
4259200 [9.19e-01, 9.22e+00]
4259400 [9.19e-01, 9.23e+00]
4259600 [9.19e-01, 9.23e+00]
4259800 [9.18e-01, 9.23e+00]
4260000 [9.18e-01, 9.24e+00]
4260200 [9.18e-01, 9.24e+00]
4260400 [9.18e-01, 9.24e+00]
4260600 [9.18e-01, 9.25e+00]
4260800 [9.18e-01, 9.25e+00]
4261000 [9.18e-01, 9.25e+00]
4261200 [9.18e-01, 9.25e+00]
4261400 [9.18e-01, 9.26e+00]
4261600 [9.18e-01, 9.26e+00]
4261800 [9.17e-01, 9.27e+00]
4262000 [9.17e-01, 9.27e+00]
4262200 [9.17e-01, 9.28e+00]
4262400 [9.17e-01, 9.28e+00]
4262600 [9.17e-01, 9.28e+00]
4262800 [9.18e-01, 9.22e+00]
4263000 [9.21e-01, 9.18e+00]
4263200 [9.22e-01, 9.18e+00]
4263400 [9.21e-01, 9.18e+00]
4263600 [9.21e-01, 9.18e+00]
4263800 [9.20e-01, 9.18e+00]
4264000 [9.20e-01, 9.18e+00]
4264200 [9.20e-01, 9.18e+00]
4264400 [9.19e-01, 9.18e+00]
4264600 [9.19e-01, 9.18e+00]
4264800 [9.19e-01, 9.19e+00]
4265000 [9.19e-01, 9.19e+00]
4265200 [9.19e-01, 9.19e+00]
4265400 [9.18e-01, 9.19e+00]
4265600 [9.18e-01, 9.19e+00]
4265800 [9.18e-01, 9.19e+00]
4266000 [9.18e-01, 9.20e+00]
4266200 [9.19e-01, 9.19e+00]
4266400 [9.19e-01, 9.20e+00]
4266600 [9.18e-01, 9.20e+00]
4266800 [9.18e-01, 9.20e+00]
4267000 [9.18e-01, 9.20e+00]
4267200 [9.18e-01, 9.21e+00]
4267400 [9.19e-01, 9.19e+00]
4267600 [9.19e-01, 9.20e+00]
4267800 [9.19e-01, 9.20e+00]
4268000 [9.18e-01, 9.21e+00]
4268200 [9.18e-01, 9.21e+00]
4268400 [9.18e-01, 9.21e+00]
4268600 [9.18e-01, 9.22e+00]
4268800 [9.20e-01, 9.20e+00]
4269000 [9.20e-01, 9.15e+00]
4269200 [9.20e-01, 9.15e+00]
4269400 [9.20e-01, 9.15e+00]
4269600 [9.19e-01, 9.15e+00]
4269800 [9.19e-01, 9.15e+00]
4270000 [9.19e-01, 9.15e+00]
4270200 [9.19e-01, 9.16e+00]
4270400 [9.19e-01, 9.16e+00]
4270600 [9.19e-01, 9.16e+00]
4270800 [9.19e-01, 9.16e+00]
4271000 [9.19e-01, 9.17e+00]
4271200 [9.19e-01, 9.17e+00]
4271400 [9.19e-01, 9.17e+00]
4271600 [9.19e-01, 9.17e+00]
4271800 [9.19e-01, 9.18e+00]
4272000 [9.19e-01, 9.18e+00]
4272200 [9.19e-01, 9.18e+00]
4272400 [9.19e-01, 9.18e+00]
4272600 [9.19e-01, 9.19e+00]
4272800 [9.19e-01, 9.19e+00]
4273000 [9.19e-01, 9.19e+00]
4273200 [9.19e-01, 9.20e+00]
4273400 [9.19e-01, 9.20e+00]
4273600 [9.22e-01, 9.16e+00]
4273800 [9.21e-01, 9.14e+00]
4274000 [9.21e-01, 9.15e+00]
4274200 [9.20e-01, 9.15e+00]
4274400 [9.20e-01, 9.16e+00]
4274600 [9.20e-01, 9.17e+00]
4274800 [9.20e-01, 9.17e+00]
4275000 [9.20e-01, 9.18e+00]
4275200 [9.19e-01, 9.18e+00]
4275400 [9.19e-01, 9.19e+00]
4275600 [9.19e-01, 9.19e+00]
4275800 [9.19e-01, 9.20e+00]
4276000 [9.19e-01, 9.19e+00]
4276200 [9.19e-01, 9.20e+00]
4276400 [9.19e-01, 9.20e+00]
4276600 [9.19e-01, 9.21e+00]
4276800 [9.19e-01, 9.21e+00]
4277000 [9.18e-01, 9.22e+00]
4277200 [9.18e-01, 9.22e+00]
4277400 [9.18e-01, 9.22e+00]
4277600 [9.18e-01, 9.22e+00]
4277800 [9.18e-01, 9.23e+00]
4278000 [9.18e-01, 9.24e+00]
4278200 [9.18e-01, 9.24e+00]
4278400 [9.18e-01, 9.23e+00]
4278600 [9.18e-01, 9.23e+00]
4278800 [9.18e-01, 9.24e+00]
4279000 [9.18e-01, 9.24e+00]
4279200 [9.18e-01, 9.25e+00]
4279400 [9.18e-01, 9.25e+00]
4279600 [9.18e-01, 9.26e+00]
4279800 [9.17e-01, 9.27e+00]
4280000 [9.17e-01, 9.27e+00]
4280200 [9.17e-01, 9.27e+00]
4280400 [9.17e-01, 9.28e+00]
4280600 [9.17e-01, 9.29e+00]
4280800 [9.17e-01, 9.29e+00]
4281000 [9.28e-01, 9.26e+00]
4281200 [9.25e-01, 9.21e+00]
4281400 [9.26e-01, 9.20e+00]
4281600 [9.25e-01, 9.20e+00]
4281800 [9.25e-01, 9.20e+00]
4282000 [9.25e-01, 9.20e+00]
4282200 [9.25e-01, 9.21e+00]
4282400 [9.25e-01, 9.21e+00]
4282600 [9.25e-01, 9.21e+00]
4282800 [9.24e-01, 9.21e+00]
4283000 [9.24e-01, 9.22e+00]
4283200 [9.24e-01, 9.22e+00]
4283400 [9.23e-01, 9.22e+00]
4283600 [9.23e-01, 9.22e+00]
4283800 [9.23e-01, 9.22e+00]
4284000 [9.23e-01, 9.23e+00]
4284200 [9.23e-01, 9.23e+00]
4284400 [9.22e-01, 9.23e+00]
4284600 [9.22e-01, 9.23e+00]
4284800 [9.22e-01, 9.23e+00]
4285000 [9.22e-01, 9.24e+00]
4285200 [9.21e-01, 9.24e+00]
4285400 [9.21e-01, 9.25e+00]
4285600 [9.21e-01, 9.25e+00]
4285800 [9.21e-01, 9.25e+00]
4286000 [9.20e-01, 9.25e+00]
4286200 [9.20e-01, 9.26e+00]
4286400 [9.20e-01, 9.26e+00]
4286600 [9.20e-01, 9.26e+00]
4286800 [9.20e-01, 9.27e+00]
4287000 [9.19e-01, 9.27e+00]
4287200 [9.19e-01, 9.27e+00]
4287400 [9.19e-01, 9.28e+00]
4287600 [9.19e-01, 9.28e+00]
4287800 [9.19e-01, 9.28e+00]
4288000 [9.19e-01, 9.28e+00]
4288200 [9.18e-01, 9.29e+00]
4288400 [9.18e-01, 9.28e+00]
4288600 [9.18e-01, 9.29e+00]
4288800 [9.18e-01, 9.29e+00]
4289000 [9.18e-01, 9.30e+00]
4289200 [9.18e-01, 9.31e+00]
4289400 [9.19e-01, 9.28e+00]
4289600 [9.19e-01, 9.28e+00]
4289800 [9.18e-01, 9.29e+00]
4290000 [9.18e-01, 9.29e+00]
4290200 [9.18e-01, 9.30e+00]
4290400 [9.18e-01, 9.31e+00]
4290600 [9.18e-01, 9.31e+00]
4290800 [9.18e-01, 9.32e+00]
4291000 [9.17e-01, 9.32e+00]
4291200 [9.17e-01, 9.33e+00]
4291400 [9.17e-01, 9.31e+00]
4291600 [9.17e-01, 9.32e+00]
4291800 [9.17e-01, 9.33e+00]
4292000 [9.17e-01, 9.33e+00]
4292200 [9.17e-01, 9.34e+00]
4292400 [9.17e-01, 9.35e+00]
4292600 [9.17e-01, 9.35e+00]
4292800 [9.17e-01, 9.36e+00]
4293000 [9.16e-01, 9.37e+00]
4293200 [9.23e-01, 9.26e+00]
4293400 [9.23e-01, 9.25e+00]
