"Time",Subsystem #1|CTLs|Vars|Tm,"Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.00835,0.1998827496,1.000224183,1.426295242E-6,0.9997171108
0.0084,0.1998824108,1.000224182,1.420165707E-6,0.9997171098
0.00845,0.199882072,1.000224181,1.413041998E-6,0.9997171088
0.0085,0.1998817332,1.00022418,1.404927823E-6,0.9997171077
0.00855,0.1998813945,1.000224179,1.395829104E-6,0.9997171067
0.0086,0.1998810559,1.000224178,1.385752204E-6,0.9997171056
0.00865,0.1998807173,1.000224177,1.374705968E-6,0.9997171046
0.0087,0.1998803788,1.000224176,1.362699451E-6,0.9997171035
0.00875,0.1998800403,1.000224175,1.34974444E-6,0.9997171024
0.0088,0.1998797019,1.000224173,1.335852682E-6,0.9997171013
0.00885,0.1998793636,1.000224172,1.321038898E-6,0.9997171002
0.0089,0.1998790253,1.000224171,1.305317504E-6,0.9997170992
0.00895,0.199878687,1.00022417,1.288706113E-6,0.9997170981
0.009,0.1998783489,1.000224169,1.271221759E-6,0.999717097
0.00905,0.1998780107,1.000224168,1.252884876E-6,0.9997170959
0.0091,0.1998776727,1.000224167,1.233715027E-6,0.9997170947
0.00915,0.1998773346,1.000224166,1.213735371E-6,0.9997170936
0.0092,0.1998769967,1.000224165,1.192967885E-6,0.9997170925
0.00925,0.1998766588,1.000224164,1.171438315E-6,0.9997170914
0.0093,0.1998763209,1.000224162,1.149170912E-6,0.9997170903
0.00935,0.1998759831,1.000224161,1.126193847E-6,0.9997170891
0.0094,0.1998756454,1.00022416,1.102533466E-6,0.999717088
0.00945,0.1998753077,1.000224159,1.07822018E-6,0.9997170868
0.0095,0.1998749701,1.000224158,1.053282228E-6,0.9997170857
0.00955,0.1998746326,1.000224157,1.027752043E-6,0.9997170845
0.0096,0.1998742951,1.000224156,1.001659534E-6,0.9997170834
0.00965,0.1998739576,1.000224154,9.750389143E-7,0.9997170822
0.0097,0.1998736202,1.000224153,9.479215182E-7,0.999717081
0.00975,0.1998732829,1.000224152,9.203430824E-7,0.9997170798
0.0098,0.1998729456,1.000224151,8.923361017E-7,0.9997170786
0.00985,0.1998726084,1.00022415,8.639375623E-7,0.9997170775
0.0099,0.1998722713,1.000224148,8.351808437E-7,0.9997170763
0.00995,0.1998719342,1.000224147,8.061038968E-7,0.9997170751
0.01,0.1998715972,1.000224146,7.767407009E-7,0.9997170739
0.01005,0.1998712602,1.000224145,7.471298808E-7,0.9997170727
0.0101,0.1998709233,1.000224144,3.209825524E-4,0.9997170661
0.01015,0.1998705875,1.000224137,0.001187006663,0.9997170451
0.0102,0.1998702546,1.000224116,0.00222080037,0.9997170069
0.01025,0.1998699253,1.000224078,0.003139919535,0.9997169533
0.0103,0.1998695991,1.000224024,0.003945018489,0.9997168864
0.01035,0.1998692756,1.000223957,0.004636765642,0.9997168078
0.0104,0.1998689545,1.000223879,0.005215843634,0.9997167197
0.01045,0.1998686354,1.000223791,0.005682949454,0.9997166237
0.0105,0.1998683179,1.000223695,0.006038794443,0.9997165218
0.01055,0.1998680016,1.000223593,0.006284104494,0.9997164158
0.0106,0.1998676862,1.000223487,0.006419620076,0.9997163076
0.01065,0.1998673713,1.000223378,0.00644609633,0.9997161989
0.0107,0.1998670566,1.000223269,0.006364303193,0.9997160916
0.01075,0.1998667417,1.000223162,0.006175025512,0.9997159874
0.0108,0.1998664262,1.000223058,0.005879063068,0.9997158881
0.01085,0.1998661097,1.000222959,0.005477230783,0.9997157956
0.0109,0.199865792,1.000222866,0.004970358749,0.9997157114
0.01095,0.1998654727,1.000222782,0.004359292338,0.9997156375
0.011,0.1998651514,1.000222708,0.003644892319,0.9997155754
0.01105,0.1998648278,1.000222646,0.002828034972,0.999715527
0.0111,0.1998645015,1.000222597,0.001909612096,0.9997154939
0.01115,0.1998641722,1.000222564,8.905312157E-4,0.9997154777
0.0112,0.1998638396,1.000222548,-2.282844112E-4,0.9997154802
0.01125,0.1998635033,1.00022255,-0.001445895697,0.999715503
0.0113,0.199863163,1.000222573,-0.002761347629,0.9997155477
0.01135,0.1998628184,1.000222618,-0.004173669171,0.9997156159
0.0114,0.1998624691,1.000222686,-0.005681873287,0.9997157093
0.01145,0.1998621149,1.00022278,-0.007284956747,0.9997158294
0.0115,0.1998617554,1.0002229,-0.008981900163,0.9997159777
0.01155,0.1998613904,1.000223048,-0.01077166791,0.9997161559
0.0116,0.1998610194,1.000223226,-0.01265320805,0.9997163654
0.01165,0.1998606422,1.000223436,-0.01462545231,0.9997166078
0.0117,0.1998602585,1.000223679,-0.01668731608,0.9997168845
0.01175,0.199859868,1.000223955,-0.01883769831,0.9997171971
0.0118,0.1998594704,1.000224268,-0.02107548154,0.999717547
0.01185,0.1998590654,1.000224618,-0.0233995319,0.9997179356
0.0119,0.1998586527,1.000225007,-0.02580869905,0.9997183643
0.01195,0.1998582321,1.000225436,-0.02830181619,0.9997188346
0.012,0.1998578032,1.000225906,-0.03087770016,0.9997193478
0.01205,0.1998573658,1.00022642,-0.03353515128,0.9997199053
0.0121,0.1998569196,1.000226978,-0.03627295357,0.9997205084
0.01215,0.1998564644,1.000227581,-0.03908987465,0.9997211584
0.0122,0.1998559998,1.000228231,-0.04198466584,0.9997218567
