"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.01505,0.0,1.00051022,-0.1229826119,1.000003066
0.0151,0.0,1.000510282,-0.1230145553,1.000003129
0.01515,0.0,1.000510345,-0.1230459957,1.000003192
0.0152,0.0,1.000510408,-0.1230769204,1.000003256
0.01525,0.0,1.000510472,-0.123107317,1.000003321
0.0153,0.0,1.000510537,-0.1231371733,1.000003386
0.01535,0.0,1.000510603,-0.1231664772,1.000003452
0.0154,0.0,1.000510669,-0.1231952169,1.000003519
0.01545,0.0,1.000510735,-0.1232233809,1.000003586
0.0155,0.0,1.000510802,-0.1232509576,1.000003654
0.01555,0.0,1.00051087,-0.123277936,1.000003722
0.0156,0.0,1.000510938,-0.1233043049,1.000003791
0.01565,0.0,1.000511007,-0.1233300536,1.00000386
0.0157,0.0,1.000511077,-0.1233551716,1.00000393
0.01575,0.0,1.000511147,-0.1233796485,1.000004001
0.0158,0.0,1.000511217,-0.1234034741,1.000004071
0.01585,0.0,1.000511288,-0.1234266386,1.000004143
0.0159,0.0,1.000511359,-0.1234491322,1.000004215
0.01595,0.0,1.000511431,-0.1234709455,1.000004287
0.016,0.0,1.000511504,-0.1234920693,1.00000436
0.01605,0.0,1.000511576,-0.1235124944,1.000004433
0.0161,0.0,1.00051165,-0.1235322122,1.000004506
0.01615,0.0,1.000511723,-0.123551214,1.00000458
0.0162,0.0,1.000511797,-0.1235694915,1.000004655
0.01625,0.0,1.000511872,-0.1235870366,1.000004729
0.0163,0.0,1.000511946,-0.1236038415,1.000004805
0.01635,0.0,1.000512022,-0.1236198984,1.00000488
0.0164,0.0,1.000512097,-0.1236352,1.000004956
0.01645,0.0,1.000512173,-0.1236497392,1.000005032
0.0165,0.0,1.000512249,-0.1236635089,1.000005108
0.01655,0.0,1.000512325,-0.1236765026,1.000005185
0.0166,0.0,1.000512402,-0.1236887136,1.000005261
0.01665,0.0,1.000512479,-0.1237001359,1.000005339
0.0167,0.0,1.000512556,-0.1237107635,1.000005416
0.01675,0.0,1.000512633,-0.1237205905,1.000005493
0.0168,0.0,1.000512711,-0.1237296116,1.000005571
0.01685,0.0,1.000512788,-0.1237378214,1.000005649
0.0169,0.0,1.000512866,-0.123745215,1.000005727
0.01695,0.0,1.000512944,-0.1237517875,1.000005805
0.017,0.0,1.000513022,-0.1237575346,1.000005883
0.01705,0.0,1.000513101,-0.1237624518,1.000005962
0.0171,0.0,1.000513179,-0.1237665352,1.00000604
0.01715,0.0,1.000513258,-0.1237697809,1.000006119
0.0172,0.0,1.000513336,-0.1237721855,1.000006197
0.01725,0.0,1.000513415,-0.1237737456,1.000006276
0.0173,0.0,1.000513493,-0.1237744582,1.000006354
0.01735,0.0,1.000513572,-0.1237743205,1.000006433
0.0174,0.0,1.000513651,-0.1237733299,1.000006512
0.01745,0.0,1.000513729,-0.1237714841,1.00000659
0.0175,0.0,1.000513808,-0.123768781,1.000006669
0.01755,0.0,1.000513887,-0.1237652189,1.000006747
0.0176,0.0,1.000513965,-0.123760796,1.000006825
0.01765,0.0,1.000514043,-0.1237555112,1.000006904
0.0177,0.0,1.000514122,-0.1237493633,1.000006982
0.01775,0.0,1.0005142,-0.1237423514,1.00000706
0.0178,0.0,1.000514278,-0.123734475,1.000007137
0.01785,0.0,1.000514356,-0.1237257337,1.000007215
0.0179,0.0,1.000514433,-0.1237161274,1.000007292
0.01795,0.0,1.000514511,-0.1237056562,1.00000737
0.018,0.0,1.000514588,-0.1236943205,1.000007447
0.01805,0.0,1.000514665,-0.1236821209,1.000007523
0.0181,0.0,1.000514742,-0.1236690581,1.0000076
0.01815,0.0,1.000514818,-0.1236551334,1.000007676
0.0182,0.0,1.000514894,-0.1236403481,1.000007752
