"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU","Subsystem #1|Machines|M1|Te_sync","Subsystem #1|Machines|M1|w_sync"
0.0186,0.250275286,1.002141587,-1.368371097,1.001656348
0.01865,0.2502643276,1.002164402,-1.370519291,1.001679187
0.0187,0.2502533622,1.002187254,-1.372371358,1.001702058
0.01875,0.2502423911,1.002210136,-1.373926181,1.001724954
0.0188,0.2502314156,1.002233043,-1.375182825,1.00174787
0.01885,0.2502204369,1.002255971,-1.376140426,1.001770802
0.0189,0.2502094562,1.002278915,-1.376798301,1.001793745
0.01895,0.2501984749,1.00230187,-1.377155843,1.001816694
0.019,0.250187494,1.00232483,-1.377212622,1.001839643
0.01905,0.250176515,1.002347791,-1.376968284,1.001862588
0.0191,0.250165539,1.002370747,-1.376422656,1.001885524
0.01915,0.2501545673,1.002393695,-1.375575638,1.001908445
0.0192,0.2501436012,1.002416627,-1.374427312,1.001931347
0.01925,0.2501326419,1.002439541,-1.372977832,1.001954224
0.0193,0.2501216907,1.00246243,-1.371227532,1.001977072
0.01935,0.2501107488,1.002485289,-1.36917682,1.001999885
0.0194,0.2500998175,1.002508114,-1.366826281,1.002022659
0.01945,0.250088898,1.0025309,-1.364176575,1.002045389
0.0195,0.2500779916,1.002553641,-1.361228535,1.002068069
0.01955,0.2500670995,1.002576332,-1.35798307,1.002090695
0.0196,0.2500562229,1.002598969,-1.354441262,1.002113261
0.01965,0.2500453631,1.002621547,-1.350604262,1.002135763
0.0197,0.2500345213,1.002644061,-1.346473397,1.002158196
0.01975,0.2500236987,1.002666505,-1.342050061,1.002180555
0.0198,0.2500128966,1.002688876,-1.337335818,1.002202836
0.01985,0.2500021161,1.002711167,-1.332332301,1.002225032
0.0199,0.2499913584,1.002733375,-1.327041309,1.00224714
0.01995,0.2499806248,1.002755495,-1.321464709,1.002269155
0.02,0.2499699164,1.002777521,-1.315604527,1.002291072
0.02005,0.2499592344,1.002799449,-1.309462859,1.002312886
