"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.037,0.0,1.005278304,5.579597597E-7
0.03705,0.0,1.005278291,5.428390047E-7
0.0371,0.0,1.005278278,5.276872546E-7
0.03715,0.0,1.005278265,5.125210831E-7
0.0372,0.0,1.005278251,4.973567238E-7
0.03725,0.0,1.005278238,4.822103427E-7
0.0373,0.0,1.005278225,4.670977237E-7
0.03735,0.0,1.005278212,4.520345513E-7
0.0374,0.0,1.005278199,4.370360913E-7
0.03745,0.0,1.005278185,4.221174845E-7
0.0375,0.0,1.005278172,4.072934225E-7
0.03755,0.0,1.005278159,3.925784513E-7
0.0376,0.0,1.005278146,3.779866432E-7
0.03765,0.0,1.005278133,3.635319097E-7
0.0377,0.0,1.005278119,3.492276693E-7
0.03775,0.0,1.005278106,3.350871696E-7
0.0378,0.0,1.005278093,3.211231506E-7
0.03785,0.0,1.00527808,3.073481759E-7
0.0379,0.0,1.005278067,2.937742915E-7
0.03795,0.0,1.005278053,2.80413365E-7
0.038,0.0,1.00527804,2.672767406E-7
0.03805,0.0,1.005278027,2.543755852E-7
0.0381,0.0,1.005278014,2.417205398E-7
0.03815,0.0,1.005278001,2.293220719E-7
0.0382,0.0,1.005277987,2.171901235E-7
0.03825,0.0,1.005277974,2.053344687E-7
0.0383,0.0,1.005277961,1.937643586E-7
0.03835,0.0,1.005277948,1.824888839E-7
0.0384,0.0,1.005277935,1.71516616E-7
0.03845,0.0,1.005277921,1.608559744E-7
0.0385,0.0,1.005277908,1.505148642E-7
0.03855,0.0,1.005277895,1.405010477E-7
0.0386,0.0,1.005277882,1.308217782E-7
0.03865,0.0,1.005277869,1.214841752E-7
0.0387,0.0,1.005277855,1.12494855E-7
0.03875,0.0,1.005277842,1.038603087E-7
0.0388,0.0,1.005277829,9.558653045E-8
0.03885,0.0,1.005277816,8.767939652E-8
0.0389,0.0,1.005277803,8.014429195E-8
0.03895,0.0,1.005277789,7.298649132E-8
0.039,0.0,1.005277776,6.621078272E-8
0.03905,0.0,1.005277763,5.982184981E-8
0.0391,0.0,1.00527775,5.382389415E-8
0.03915,0.0,1.005277737,4.822101784E-8
0.0392,0.0,1.005277723,4.301684449E-8
0.03925,0.0,1.00527771,3.821490194E-8
0.0393,0.0,1.005277697,3.381824225E-8
0.03935,0.0,1.005277684,2.982982434E-8
0.0394,0.0,1.005277671,2.625213324E-8
0.03945,0.0,1.005277658,2.308756229E-8
0.0395,0.0,1.005277644,2.033803199E-8
0.03955,0.0,1.005277631,1.800537153E-8
0.0396,0.0,1.005277618,1.609093766E-8
0.03965,0.0,1.005277605,1.459599504E-8
0.0397,0.0,1.005277592,1.352133581E-8
0.03975,0.0,1.005277578,1.286765828E-8
0.0398,0.0,1.005277565,1.263518752E-8
0.03985,0.0,1.005277552,1.282405237E-8
0.0399,0.0,1.005277539,1.343390745E-8
0.03995,0.0,1.005277526,1.446430781E-8
0.04,0.0,1.005277512,1.591433307E-8
0.04005,0.0,1.005277499,1.778295969E-8
0.0401,0.0,1.005277227,0.01554020284
0.04015,0.0,1.005276186,0.06164407292
0.0402,0.0,1.005274145,0.1217001713
0.04025,0.0,1.005271137,0.1796865423
0.0403,0.0,1.005267196,0.2356865422
0.04035,0.0,1.005262353,0.2897793428
0.0404,0.0,1.005256639,0.3420400846
